dataset_id,split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,holm_reject_0_05,p_value_rank
db10,db10_amputee_loso,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.005515685394042956,-0.00777070035484549,-0.0033234754463581854,0.0009995002498750624,True,2
db10,db10_amputee_loso,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,-0.0012584527275141236,-0.001995129739116666,-0.0005701232717874731,0.0034982508745627187,True,3
db10,db10_amputee_loso,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,-0.00015270389148896725,-0.00029685733150634373,-3.1328354117335575e-05,0.0544727636181909,False,4
db10,db10_amputee_loso,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,-1.2818867785331183e-05,-3.3486778222465146e-05,5.768061390289746e-06,0.24737631184407796,False,5
db10,db10_amputee_loso,matched_tau,balanced_accuracy,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.009197691197691194,0.006574170274170267,0.011870346320346304,0.0009995002498750624,True,3
db10,db10_amputee_loso,matched_tau,balanced_accuracy,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.010017316017316036,0.007033044733044745,0.012583621933621962,0.0004997501249375312,True,1
db10,db10_amputee_loso,matched_tau,balanced_accuracy,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.005330447330447346,0.003399711399711421,0.0071546176046176,0.0004997501249375312,True,2
db10,db10_amputee_loso,matched_tau,balanced_accuracy,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0015468975468975446,0.0006983405483405446,0.002461760461760432,0.005997001499250375,True,4
db10,db10_amputee_loso,matched_tau,balanced_accuracy,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0003549783549783488,0.00011825396825396761,0.0006436507936507846,0.017491254372813594,True,5
db10,db10_amputee_loso,matched_tau,ece,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.06225918926886406,0.034012082173818424,0.09207991455199946,0.0014992503748125937,True,1
db10,db10_amputee_loso,matched_tau,ece,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.03153526116152659,0.002043333460280257,0.06256725512475783,0.0769615192403798,False,2
db10,db10_amputee_loso,matched_tau,ece,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.010206760636603347,-0.009851186701058928,0.03162680067191949,0.3808095952023988,False,3
db10,db10_amputee_loso,matched_tau,ece,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0016762004627312612,-0.004425104275942437,0.007858250600994491,0.6326836581709145,False,4
db10,db10_amputee_loso,matched_tau,ece,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,-0.00014946884986049314,-0.001800676982041667,0.0014792772332304289,0.8775612193903048,False,5
db10,db10_amputee_loso,matched_tau,macro_f1,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.011366297925951107,0.008450170965165999,0.014416071097663906,0.0009995002498750624,True,3
db10,db10_amputee_loso,matched_tau,macro_f1,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.014273241610555447,0.010455471051565876,0.017447122790583646,0.0004997501249375312,True,1
db10,db10_amputee_loso,matched_tau,macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.007954101129689705,0.005467157544447992,0.010458262667321352,0.0004997501249375312,True,2
db10,db10_amputee_loso,matched_tau,macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.002256812631566474,0.001129386165372479,0.0035217789830713866,0.001999000499750125,True,4
db10,db10_amputee_loso,matched_tau,macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0005368890131344262,0.00018494491110618256,0.0009656290922352777,0.009995002498750625,True,5
db10,db10_amputee_loso,matched_tau,mean_ali,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.0004953035891262599,0.0003859081277747763,0.000603175940207647,0.0009995002498750624,True,3
db10,db10_amputee_loso,matched_tau,mean_ali,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.0014035015177109769,0.0011329857943318576,0.0016293952862902728,0.0004997501249375312,True,1
db10,db10_amputee_loso,matched_tau,mean_ali,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.0016564286882495341,0.0012387142692188414,0.002071945539067622,0.0004997501249375312,True,2
db10,db10_amputee_loso,matched_tau,mean_ali,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0006586888240227932,0.0003385273930845849,0.0010260845380788354,0.0009995002498750624,True,4
db10,db10_amputee_loso,matched_tau,mean_ali,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.00015217484704624685,5.250685889567432e-05,0.00028413823280190495,0.0034982508745627187,True,5
db10,db10_amputee_loso,matched_tau,risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.04076674430043304,-0.05473840469946418,-0.028579229977443613,0.0009995002498750624,True,2
db10,db10_amputee_loso,matched_tau,risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.013292753543089885,-0.01964933347352606,-0.0075592374532897225,0.0004997501249375312,True,1
db10,db10_amputee_loso,matched_tau,risk_coverage_auc,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,-0.0021636003170314075,-0.0039054790077131404,-0.0007150576298947066,0.0029985007496251873,True,3
db10,db10_amputee_loso,matched_tau,risk_coverage_auc,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,-0.00025990256786554886,-0.0005807988377177892,-3.696826782432166e-05,0.046476761619190406,False,4
db10,db10_amputee_loso,matched_tau,risk_coverage_auc,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,-2.9444697001026107e-05,-7.510065169839112e-05,-2.4561638769039363e-06,0.05747126436781609,False,5
db10,db10_mixed_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.012772368276401318,0.009866381177096926,0.015546544555588352,0.0009995002498750624,True,2
db10,db10_mixed_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.016042892084738882,0.012836244676657642,0.01900658998921731,0.0009995002498750624,True,3
db10,db10_mixed_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.008887454228386311,0.006470850854755505,0.01136123420811282,0.0004997501249375312,True,1
db10,db10_mixed_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0034233808091048835,0.0014051909927991124,0.005689218902977486,0.005497251374312844,True,5
db10,db10_mixed_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0005287625579499726,0.00020870692967801333,0.0008983654118466847,0.004997501249375313,True,4
db10,db10_mixed_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.010148418782035994,-0.011911554850576498,-0.008153170575391893,0.0009995002498750624,True,1
db10,db10_mixed_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.005697042559855773,-0.00757321919920723,-0.003945038794831817,0.0009995002498750624,True,2
db10,db10_mixed_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,-0.0010999472997676868,-0.0018005512609585747,-0.0004964442321181963,0.001999000499750125,True,3
db10,db10_mixed_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.00039525580010070597,-0.0002515750840837267,0.0015216915791327673,0.9735132433783108,False,5
db10,db10_mixed_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,3.908023509554641e-06,-5.987116441559823e-06,1.2514371714618925e-05,0.42778610694652675,False,4
db10,db10_mixed_to_amputee,matched_tau,balanced_accuracy,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.009979797979797988,0.007993578643578636,0.011861688311688325,0.0009995002498750624,True,3
db10,db10_mixed_to_amputee,matched_tau,balanced_accuracy,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.010531024531024518,0.008010533910533918,0.013212409812409799,0.0004997501249375312,True,1
db10,db10_mixed_to_amputee,matched_tau,balanced_accuracy,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.005471861471861479,0.003673881673881707,0.007405772005771999,0.0004997501249375312,True,2
db10,db10_mixed_to_amputee,matched_tau,balanced_accuracy,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0018759018759018818,0.00037510822510823845,0.003492857142857112,0.02848575712143928,True,5
db10,db10_mixed_to_amputee,matched_tau,balanced_accuracy,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0002049062049062152,7.503607503607234e-05,0.0003550505050505242,0.00849575212393803,True,4
db10,db10_mixed_to_amputee,matched_tau,ece,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.0615862518582199,0.03262927831830948,0.09321692507804609,0.0009995002498750624,True,1
db10,db10_mixed_to_amputee,matched_tau,ece,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.043448423375708055,0.024266573347657718,0.06473341509332735,0.0014992503748125937,True,2
