dataset_id,split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,holm_reject_0_05,p_value_rank
cemhsey,cemhsey_forward_day_logo,vs_user_only,balanced_accuracy,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,0.07527472527472527,0.0673076923076923,0.0830128205128205,0.0004997501249375312,True,5
cemhsey,cemhsey_forward_day_logo,vs_user_only,balanced_accuracy,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,0.14688644688644692,0.1300801282051282,0.16350847069597074,0.0004997501249375312,True,10
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,0.00019111927702035906,-0.013196771627534803,0.014048865217273585,0.9805097451274363,False,9
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,-0.0003368948994648355,-0.023017726182282365,0.022288746180147714,0.9830084957521239,False,10
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,-0.008609661044725608,-0.02115533486164831,0.004096780275461597,0.16141929035482258,False,7
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,-0.01867313926848955,-0.039971567778093284,0.0026191461556449268,0.07646176911544228,False,6
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,-0.014286101437175678,-0.02552567823207373,-0.00300346963270015,0.01199400299850075,False,4
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,-0.029504204653826596,-0.04550654082222461,-0.012939773429538191,0.0009995002498750624,True,2
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,-0.012069829732288402,-0.021318863168228376,-0.0027908617383419062,0.009995002498750625,False,3
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,-0.023028531557927556,-0.03614077843468183,-0.010785968660081186,0.0004997501249375312,True,1
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,-0.003396110852784879,-0.011592696938143793,0.004813511994328116,0.3778110944527736,False,8
cemhsey,cemhsey_forward_day_logo,vs_user_only,ece,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,-0.01122345419412389,-0.022834528944463525,0.0006574379396874114,0.07446276861569215,False,5
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,0.011414746549247864,0.009420222868966608,0.013405580869192543,0.0004997501249375312,True,1
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,0.02763919569394144,0.02371569138047537,0.03135503277633717,0.0004997501249375312,True,6
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,0.02681097043895504,0.023142458512692015,0.030321325152781086,0.0004997501249375312,True,2
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,0.06514021741005648,0.05664308954533063,0.07385770245424762,0.0004997501249375312,True,7
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,0.04984305629392542,0.04409441891791066,0.055165714015645365,0.0004997501249375312,True,3
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,0.11126043215202307,0.09769179886356537,0.1248545493260636,0.0004997501249375312,True,8
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,0.06339040778024685,0.056205169694173766,0.07019683026226978,0.0004997501249375312,True,4
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,0.14190066070493798,0.12530607695570564,0.1578690094924303,0.0004997501249375312,True,9
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,0.07269397927580236,0.06481457204378084,0.08052527348370353,0.0004997501249375312,True,5
cemhsey,cemhsey_forward_day_logo,vs_user_only,macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,0.15939339403462666,0.140872029069083,0.17777251384306542,0.0004997501249375312,True,10
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,0.00030307302003367573,0.00027114913944707605,0.00033315553583358645,0.0004997501249375312,True,1
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,0.0005256887126107998,0.0004692137800164416,0.0005846778722548242,0.0004997501249375312,True,6
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,0.001767660998855409,0.0016371048664362761,0.0018958030727802616,0.0004997501249375312,True,2
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,0.003253680883307484,0.0029389263880335165,0.003567868725112319,0.0004997501249375312,True,7
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,0.006055863885176522,0.005643748355881006,0.006445665621001039,0.0004997501249375312,True,3
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,0.010733328844086922,0.00976213755056461,0.011725330312150737,0.0004997501249375312,True,8
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,0.010594615155582219,0.009953830900202217,0.011256120944329697,0.0004997501249375312,True,4
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,0.018980697965091865,0.01739757345336206,0.020570734119557777,0.0004997501249375312,True,9
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,0.014814193649142859,0.013970557813867442,0.015676156549313904,0.0004997501249375312,True,5
cemhsey,cemhsey_forward_day_logo,vs_user_only,mean_ali,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,0.025620145658152026,0.02371252467849954,0.027607685775494207,0.0004997501249375312,True,10
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,-0.0164711937389051,-0.020319835478440886,-0.012558341267159871,0.0004997501249375312,True,1
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session|day,130,-0.07771336572258523,-0.08936889895640045,-0.06621044530571124,0.0004997501249375312,True,6
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,-0.020157878211929433,-0.02437206392787603,-0.015715788647305263,0.0004997501249375312,True,2
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session|day,130,-0.09460914157394354,-0.1086768435837131,-0.08074786880311777,0.0004997501249375312,True,7
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,-0.024467957169465804,-0.02956476584974984,-0.019194490094069143,0.0004997501249375312,True,3
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.10,user_only,split_id|subject_id|session|day,130,-0.10827987808125866,-0.1245561378373725,-0.09216377707143696,0.0004997501249375312,True,8
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,-0.02645992642434425,-0.03207545355689618,-0.020462200444104923,0.0004997501249375312,True,4
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.15,user_only,split_id|subject_id|session|day,130,-0.11771440259930643,-0.13557778852454405,-0.09990663624672974,0.0004997501249375312,True,9
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,-0.02754093356390503,-0.03363767452999877,-0.02105332299635841,0.0004997501249375312,True,5
cemhsey,cemhsey_forward_day_logo,vs_user_only,risk_coverage_auc,agency_margin_tau_0.20,user_only,split_id|subject_id|session|day,130,-0.1225609404519993,-0.14153784422380608,-0.10380326872135451,0.0004997501249375312,True,10
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,0.05483923070992925,0.040238329584255716,0.06926773049432136,0.0009995002498750624,True,2
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,0.08840571743123517,0.060115899139635644,0.11685141753793556,0.0009995002498750624,True,6
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,0.08007531337047706,0.05385933787081163,0.10669467386656298,0.0009995002498750624,True,11
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,31
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,28
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,0.020731088283594726,0.013475237636338858,0.028102255706502568,0.0009995002498750624,True,21
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,0.08007531337047706,0.05385933787081163,0.10669467386656298,0.0009995002498750624,True,20
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,0.1896004306022246,0.14189489858245527,0.23764422980088792,0.0009995002498750624,True,4
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,0.26647658429343574,0.1888742138735339,0.34206826361677944,0.0009995002498750624,True,7
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,0.2399893500656921,0.16850746682081646,0.31042487567383753,0.0009995002498750624,True,12
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,32
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,27
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,0.10125864256952069,0.07225788574211686,0.1308003281464895,0.0009995002498750624,True,17
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,0.2399893500656921,0.16850746682081646,0.31042487567383753,0.0009995002498750624,True,18
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,0.3534687054319053,0.27624184356431974,0.42483563065138213,0.0009995002498750624,True,3
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,0.3782587440968521,0.2804161961983315,0.47251894311552,0.0009995002498750624,True,8
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,0.3398155621363035,0.2490605128977204,0.4303191200526593,0.0009995002498750624,True,13
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,34
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,30
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,0.2006584648025812,0.15078323199451393,0.2493289760741064,0.0009995002498750624,True,22
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.10,user_only,split_id|subject_id|session,15,0.3398155621363035,0.2490605128977204,0.4303191200526593,0.0009995002498750624,True,24
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,0.45111319924161025,0.3602090124144802,0.5310835165917243,0.0009995002498750624,True,5
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,0.4125609727675589,0.31361289316778324,0.5068406884401494,0.0009995002498750624,True,9
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,0.36943811004971133,0.27761189962948785,0.4575435770075343,0.0009995002498750624,True,14
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,35
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,26
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,0.2487219203521875,0.1881135981998761,0.30611694911291404,0.0009995002498750624,True,16
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.15,user_only,split_id|subject_id|session,15,0.36943811004971133,0.27761189962948785,0.4575435770075343,0.0009995002498750624,True,23
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,15,0.5097748791269765,0.4076489198355318,0.5973017867878926,0.0004997501249375312,True,1
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,15,0.42772126342853345,0.3269096945572429,0.5206427532627866,0.0009995002498750624,True,10
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,15,0.38382689785343177,0.2901719351862871,0.46993668309488235,0.0009995002498750624,True,15
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,29
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,33
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,15,0.294184018701613,0.22577713675745947,0.35955460046485505,0.0009995002498750624,True,19
db10,db10_able_to_amputee,vs_user_only,active_macro_f1,agency_margin_tau_0.20,user_only,split_id|subject_id|session,15,0.38382689785343177,0.2901719351862871,0.46993668309488235,0.0009995002498750624,True,25
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,-0.2325972467044986,-0.28235929865783754,-0.175781523013406,0.0009995002498750624,True,2
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,-0.16060429793383887,-0.22499825564843665,-0.10148936072992702,0.0009995002498750624,True,6
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,-0.12399498621431046,-0.18258274204128233,-0.07259361115406796,0.0009995002498750624,True,11
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,31
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,28
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,-0.03316931465132325,-0.07104754326083738,0.004227584408405372,0.12243878060969515,False,25
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.02,user_only,split_id|subject_id|session,15,-0.12399498621431046,-0.18258274204128233,-0.07259361115406796,0.0009995002498750624,True,17
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,-0.405470004413919,-0.49305663617746964,-0.30797682490113987,0.0009995002498750624,True,4
db10,db10_able_to_amputee,vs_user_only,active_risk_coverage_auc,agency_margin_tau_0.05,user_only,split_id|subject_id|session,15,-0.306084644120689,-0.41147820862583223,-0.20839869093702895,0.0009995002498750624,True,7
