dataset_id,split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,holm_reject_0_05,p_value_rank
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.01358119820909729,0.009278630639171028,0.018124476660064677,0.0009995002498750624,True,16
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.014698069338136338,0.00962004682517828,0.020283738952734904,0.0009995002498750624,True,13
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,34
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,30
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.015383408977614282,0.01165588352361694,0.018649058171587882,0.0004997501249375312,True,1
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.014698069338136338,0.00962004682517828,0.020283738952734904,0.0009995002498750624,True,24
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.004302786317741921,0.0030131893428908137,0.005579296279983918,0.0009995002498750624,True,8
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.009010278681546531,0.0054320566217137675,0.01335156311657102,0.0009995002498750624,True,9
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.00850039622897985,0.005078956880028942,0.01225882987441771,0.0009995002498750624,True,14
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,35
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,26
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.01227507893940627,0.008840759182323972,0.015716070524632666,0.0009995002498750624,True,18
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.00850039622897985,0.005078956880028942,0.01225882987441771,0.0009995002498750624,True,23
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.001971150485696264,0.0012008339545399014,0.003084222980014973,0.0009995002498750624,True,5
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0047590506128752895,0.0025585153035253844,0.007343381802330889,0.0009995002498750624,True,10
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.004928701185742137,0.0025535762888875867,0.007894344540571606,0.0009995002498750624,True,15
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,29
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,33
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.008717218421163688,0.005972257794097765,0.012067220328395576,0.0009995002498750624,True,19
db10,db10_able_to_amputee,matched_tau,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.004928701185742137,0.0025535762888875867,0.007894344540571606,0.0009995002498750624,True,25
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.006889365316476429,-0.00956417966854513,-0.0041256735101181455,0.0014992503748125937,True,24
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.01424230034854667,-0.01914540158593554,-0.009762913122359967,0.0009995002498750624,True,4
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.015475692270710122,-0.022171625743139977,-0.009984274824233537,0.0009995002498750624,True,11
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,31
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,28
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.004482446832276595,-0.0064686050889764795,-0.0025213356744010927,0.0009995002498750624,True,19
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.015475692270710122,-0.022171625743139977,-0.009984274824233537,0.0009995002498750624,True,20
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.004066359041226705,-0.005860367703341025,-0.0025094204509690417,0.0009995002498750624,True,1
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.006633905221679345,-0.009125902750636577,-0.004328806008700326,0.0009995002498750624,True,6
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.007722693406237968,-0.011159722296208749,-0.00471422846751576,0.0009995002498750624,True,12
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,32
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,1,0.0,0.0,0.0,1.0,False,27
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.004901924128222782,-0.00667163507602412,-0.003162516844679643,0.0009995002498750624,True,17
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.007722693406237968,-0.011159722296208749,-0.00471422846751576,0.0009995002498750624,True,15
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,-0.0016135263526757316,-0.002308310054012554,-0.0010056536396844437,0.0009995002498750624,True,2
db10,db10_able_to_amputee,matched_tau,active_risk_coverage_auc,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,-0.0019270368419544862,-0.003081945306014256,-0.0009930293875003056,0.0009995002498750624,True,5
