split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,tau,policy_b_same_tau,n_audit_units,mean_abs_intervention_rate_gap,max_abs_intervention_rate_gap,exact_match_fraction,n_exact_match_units,mean_selected_threshold,min_selected_threshold,max_selected_threshold,mean_candidate_threshold_count,mean_max_attainable_intervention_rate,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,0.042820881820915896,0.021144851273523918,0.06422749121935159,0.0029985007496251873,False,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0010793650793650762,0.0035714285714285587,0.13333333333333333,2,0.7533072289884378,0.6034504575823606,1.01,203.0,0.8055396825396826,4,5,0.025,True,False
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,0.03255258732470916,0.02026496356472318,0.044314088975773346,0.0009995002498750624,False,0.10,plain_conf_threshold_matched_tau_0.10,15,0.0009841269841269799,0.0023809523809523725,0.13333333333333333,2,0.6142436749371977,0.4578679825574819,1.01,203.0,0.8055396825396826,2,5,0.0125,True,False
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,0.022275853157114847,0.014126817503718733,0.030326970112811602,0.0009995002498750624,False,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0010158730158730108,0.002619047619047632,0.13333333333333333,2,0.5304671160585925,0.364768580928888,1.01,203.0,0.8055396825396826,3,5,0.016666666666666666,True,False
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,ece,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,0.0159099200093256,0.010323062946943792,0.022437048720658513,0.0004997501249375312,False,0.20,plain_conf_threshold_matched_tau_0.20,15,0.0011587301587301666,0.002142857142857224,0.06666666666666667,1,0.46807440020625735,0.29019894003064317,0.9216422696831044,203.0,0.8055396825396826,1,5,0.01,True,False
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,-0.015192399617098753,-0.019335440192448008,-0.011266750540997452,0.0009995002498750624,True,0.02,plain_conf_threshold_matched_tau_0.02,15,0.001968253968253969,0.004761904761904773,0.06666666666666667,1,0.8814867605095931,0.8003881001562838,1.01,203.0,0.8055396825396826,2,5,0.0125,True,True
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,-0.024342406601694837,-0.030333331057506675,-0.018469586873753042,0.0009995002498750624,True,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0010793650793650762,0.0035714285714285587,0.13333333333333333,2,0.7533072289884378,0.6034504575823606,1.01,203.0,0.8055396825396826,3,5,0.016666666666666666,True,True
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,-0.02558893966957137,-0.03231906087457688,-0.01896160266608029,0.0009995002498750624,True,0.10,plain_conf_threshold_matched_tau_0.10,15,0.0009841269841269799,0.0023809523809523725,0.13333333333333333,2,0.6142436749371977,0.4578679825574819,1.01,203.0,0.8055396825396826,4,5,0.025,True,True
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,-0.02229572585473088,-0.029577223473151122,-0.01564255446218135,0.0009995002498750624,True,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0010158730158730108,0.002619047619047632,0.13333333333333333,2,0.5304671160585925,0.364768580928888,1.01,203.0,0.8055396825396826,5,5,0.05,True,True
db10_able_to_amputee,agency_vs_plain_conf_exact_budget,mean_ali,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,-0.017913265225357453,-0.025382920302878833,-0.011806306414469777,0.0004997501249375312,True,0.20,plain_conf_threshold_matched_tau_0.20,15,0.0011587301587301666,0.002142857142857224,0.06666666666666667,1,0.46807440020625735,0.29019894003064317,0.9216422696831044,203.0,0.8055396825396826,1,5,0.01,True,True
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,-0.1329915859086612,-0.17743775862499606,-0.08971462280151264,0.0009995002498750624,False,0.02,plain_conf_threshold_matched_tau_0.02,15,0.001380952380952385,0.005476190476190475,0.13333333333333333,2,0.7414526648471578,0.471934243845933,1.01,203.0,0.8176190476190476,1,5,0.01,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,-0.15212674841723453,-0.1982186246783093,-0.10165102561041583,0.0009995002498750624,False,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0013650793650793604,0.003333333333333327,0.0,0,0.5951869011244159,0.43102893660406805,0.865197334195216,203.0,0.8176190476190476,2,5,0.0125,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,-0.08425640839026889,-0.12026812119387559,-0.050150231152493126,0.0014992503748125937,False,0.10,plain_conf_threshold_matched_tau_0.10,15,0.003142857142857151,0.028333333333333433,0.0,0,0.40908372731879966,0.14132664413225407,0.6131095737017374,203.0,0.8176190476190476,4,5,0.025,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,-0.03349910388643661,-0.05304235962072306,-0.01641957565394627,0.0009995002498750624,False,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0010000000000000083,0.004047619047619078,0.2,3,0.3259510865795313,0.14132664413225407,0.4921987947470538,203.0,0.8176190476190476,3,5,0.016666666666666666,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_macro_f1,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,-0.012829531351877753,-0.02146011343903281,-0.004665049141641892,0.0024987506246876563,False,0.20,plain_conf_threshold_matched_tau_0.20,15,0.0012539682539682553,0.00642857142857145,0.26666666666666666,4,0.2725432570275518,0.14132664413225407,0.4120938176780353,203.0,0.8176190476190476,5,5,0.05,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,split_id|subject_id|session,15,0.16484887393786798,0.1169350852310124,0.21267824085191245,0.0004997501249375312,False,0.02,plain_conf_threshold_matched_tau_0.02,15,0.001380952380952385,0.005476190476190475,0.13333333333333333,2,0.7414526648471578,0.471934243845933,1.01,203.0,0.8176190476190476,1,5,0.01,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,split_id|subject_id|session,15,0.1336079283199181,0.09099356435857045,0.17763334765219094,0.0009995002498750624,False,0.05,plain_conf_threshold_matched_tau_0.05,15,0.0013650793650793604,0.003333333333333327,0.0,0,0.5951869011244159,0.43102893660406805,0.865197334195216,203.0,0.8176190476190476,2,5,0.0125,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.10,plain_conf_threshold_exact_budget_tau_0.10,split_id|subject_id|session,15,0.05172961850269744,0.02878426473694981,0.07691490794594329,0.0009995002498750624,False,0.10,plain_conf_threshold_matched_tau_0.10,15,0.003142857142857151,0.028333333333333433,0.0,0,0.40908372731879966,0.14132664413225407,0.6131095737017374,203.0,0.8176190476190476,3,5,0.016666666666666666,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.15,plain_conf_threshold_exact_budget_tau_0.15,split_id|subject_id|session,15,0.016084448091223592,0.007040249149743325,0.0265733959788051,0.0009995002498750624,False,0.15,plain_conf_threshold_matched_tau_0.15,15,0.0010000000000000083,0.004047619047619078,0.2,3,0.3259510865795313,0.14132664413225407,0.4921987947470538,203.0,0.8176190476190476,4,5,0.025,True,False
db10_amputee_loso,agency_vs_plain_conf_exact_budget,active_risk_coverage_auc,agency_margin_tau_0.20,plain_conf_threshold_exact_budget_tau_0.20,split_id|subject_id|session,15,0.005555382237275383,0.0012765130954405107,0.011070072872343118,0.015992003998001,False,0.20,plain_conf_threshold_matched_tau_0.20,15,0.0012539682539682553,0.00642857142857145,0.26666666666666666,4,0.2725432570275518,0.14132664413225407,0.4120938176780353,203.0,0.8176190476190476,5,5,0.05,True,False
