dataset_id,split_id,policy,subject_id,session,day,accuracy,balanced_accuracy,macro_f1,active_macro_f1,brier,nll,ece,risk_coverage_auc,active_risk_coverage_auc,intervention_rate,action_change_rate,mean_ali,median_decision_time_ms,n,n_active,split_family
hyser,hyser_within_subject_dayshift|session2,user_only,subject01,session2,session2,0.515736040609137,0.4992156862745098,0.48232705888992033,0.48232705888992033,0.6534500161551038,1.82945204880342,0.16694439366660527,0.25337893251327415,0.25337893251327415,0.0,0.0,0.0,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,assist_only,subject01,session2,session2,0.5177664974619289,0.5009803921568627,0.4969219361101286,0.4969219361101286,0.6828161692812188,1.8403016513883206,0.2133899124748178,0.2675841963659568,0.2675841963659568,0.515736040609137,0.515736040609137,0.10263488589163754,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,confidence_blend_alpha_0.25,subject01,session2,session2,0.5563451776649746,0.5384313725490194,0.524660063750633,0.524660063750633,0.64386872302934,1.7218238547392526,0.22706342103421173,0.21938592300906776,0.21938592300906776,0.09238578680203045,0.09238578680203045,0.003527051316888636,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,confidence_blend_alpha_0.50,subject01,session2,session2,0.581725888324873,0.5633333333333335,0.5568194448685266,0.5568194448685266,0.6455693175083203,1.6999693898023966,0.27384669918254356,0.20195427533492963,0.20195427533492963,0.2233502538071066,0.2233502538071066,0.019603844312956184,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,confidence_blend_alpha_0.75,subject01,session2,session2,0.5786802030456852,0.5601960784313726,0.5558895447016539,0.5558895447016539,0.6585517995920447,1.7249399638906633,0.28023618882692347,0.2219537234646057,0.2219537234646057,0.3766497461928934,0.3766497461928934,0.05473346245656506,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,selective_prediction,subject01,session2,session2,0.516751269035533,0.5001960784313725,0.48363985519220104,0.48363985519220104,0.6455241235114695,1.8139671046039363,0.15944006274593706,0.244752147768401,0.244752147768401,0.0010152284263959391,0.0010152284263959391,2.5145658652014647e-05,600.0,2955,2955,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,set_acsa_tau_0.02,subject01,session2,session2,0.5218274111675127,0.5050980392156861,0.48855870231101006,0.48855870231101006,0.6308493841609817,1.7803773472357745,0.15513242728236634,0.2271476841962264,0.2271476841962264,0.014213197969543147,0.014213197969543147,0.00015717610234446556,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,agency_margin_tau_0.02,subject01,session2,session2,0.5238578680203045,0.5070588235294117,0.4900236530510702,0.4900236530510702,0.6346606198259036,2.7502389298410135,0.13290307545344107,0.2267306545172923,0.2267306545172923,0.017258883248730966,0.017258883248730966,0.00019684746324163304,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,set_acsa_tau_0.05,subject01,session2,session2,0.5401015228426396,0.5227450980392155,0.5070414930091581,0.5070414930091581,0.6246222707985448,1.7625001335453747,0.16523766525540037,0.21655339906857451,0.21655339906857451,0.047715736040609136,0.047715736040609136,0.001336324424813007,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,agency_margin_tau_0.05,subject01,session2,session2,0.5411167512690356,0.5237254901960784,0.5077340330538973,0.5077340330538973,0.6199511509451101,2.738604437664104,0.12067145433731324,0.2162274605903056,0.2162274605903056,0.049746192893401014,0.049746192893401014,0.0013724369414404405,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,set_acsa_tau_0.10,subject01,session2,session2,0.5573604060913706,0.5394117647058824,0.5253014509097947,0.5253014509097947,0.6152565156203356,1.7343488414815729,0.17605633197519338,0.20709170784664271,0.20709170784664271,0.08934010152284264,0.08934010152284264,0.004390474886647236,600.0,985,985,hyser_within_subject_dayshift
hyser,hyser_within_subject_dayshift|session2,agency_margin_tau_0.10,subject01,session2,session2,0.5573604060913706,0.5394117647058824,0.5253014509097947,0.5253014509097947,0.5980149899862337,2.3934830844710233,0.10958054784405757,0.2068442297108427,0.2068442297108427,0.08934010152284264,0.08934010152284264,0.004390474886647236,600.0,985,985,hyser_within_subject_dayshift
