dataset_id,split_id,policy,subject_id,session,day,accuracy,balanced_accuracy,macro_f1,active_macro_f1,brier,nll,ece,risk_coverage_auc,active_risk_coverage_auc,intervention_rate,action_change_rate,mean_ali,median_decision_time_ms,n,n_active,split_family
db10,db10_able_to_amputee|S101,user_only,S101,ex1,,0.29928571428571427,0.14246753246753244,0.13699526256888508,0.11477819105847002,0.889251000911238,2.300547249521964,0.1709457359681939,0.7870612995316996,0.8470219065082581,0.0,0.0,0.0,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,assist_only,S101,ex1,,0.7433333333333333,0.7943722943722943,0.718776584622873,0.8272463912842213,0.3395508168817865,0.6025895633841134,0.037580764104087096,0.09392358467401421,0.058516393989484605,0.7628571428571429,0.7628571428571429,0.062054897611607526,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,confidence_blend_alpha_0.25,S101,ex1,,0.7366666666666667,0.7565367965367965,0.6936647982768093,0.7807604443878301,0.6457875348622325,1.4674956181238716,0.46246133438050097,0.12192200024353486,0.10605095838751588,0.6957142857142857,0.6957142857142857,0.046417634987225974,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,confidence_blend_alpha_0.50,S101,ex1,,0.7459523809523809,0.7901731601731602,0.719024814524799,0.8233854765126818,0.4730163488409888,1.0701312642922762,0.3108563519235834,0.09583093320740171,0.05658484424692386,0.7538095238095238,0.7538095238095238,0.06048808716429751,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,confidence_blend_alpha_0.75,S101,ex1,,0.7452380952380953,0.7931601731601732,0.7196479570375985,0.8258961805872941,0.3709374428475068,0.8024553382601964,0.14618707202545558,0.09305623942680823,0.056823352065550885,0.7583333333333333,0.7583333333333333,0.06111154966565179,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,selective_prediction,S101,ex1,,0.6642063492063492,0.6412842712842713,0.5821829412430044,0.6478948770930717,0.45155034016896545,1.0725207323892207,0.09304338179211863,0.11985848437048473,0.0947046623587806,0.4741269841269841,0.4741269841269841,0.03974352299664658,600.0,12600,6300,db10_able_to_amputee
db10,db10_able_to_amputee|S101,set_acsa_tau_0.02,S101,ex1,,0.4230952380952381,0.2097835497835498,0.20259461298808798,0.1767475171629193,0.6374629332564399,1.6243865246981677,0.11415184669812686,0.27700250779507385,0.5612373479857132,0.17785714285714285,0.17785714285714285,0.0017920166301247213,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,agency_margin_tau_0.02,S101,ex1,,0.4480952380952381,0.21783549783549783,0.21306973810779084,0.18570460086256044,0.6301982235960222,3.468010974115036,0.15563462406409762,0.24312551257731418,0.5531684837252066,0.23,0.23,0.0022738739949111153,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,set_acsa_tau_0.05,S101,ex1,,0.49547619047619046,0.33709956709956707,0.3204561622294464,0.32319790576069696,0.5607080801251662,1.3514779771609124,0.07960591598630724,0.20197534283885987,0.3533717076505063,0.3742857142857143,0.3742857142857143,0.008492722327789505,600.0,4200,2100,db10_able_to_amputee
db10,db10_able_to_amputee|S101,agency_margin_tau_0.05,S101,ex1,,0.5085714285714286,0.3433766233766234,0.33209562176420104,0.3337371957426239,0.5671201071836742,2.589211235552792,0.12728547614112937,0.19421575228759322,0.3494793982897772,0.4154761904761905,0.4154761904761905,0.009515312333223187,600.0,4200,2100,db10_able_to_amputee
