split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_amputee_loso,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.04190476190476191,0.006507936507936543,0.08652182539682533,0.050974512743628186,True,3,5,0.016666666666666666,False,False
db10_amputee_loso,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.05174603174603175,0.019841269841269826,0.09111706349206343,0.005997001499250375,True,1,5,0.01,True,True
db10_amputee_loso,agency_vs_plain_conf,median_earliest_safe_s,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,-0.03333333333333333,-0.09999999999999999,0.0,1.0,True,1,1,0.05,False,False
db10_amputee_loso,agency_vs_plain_conf,median_earliest_stable_safe_s,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,-0.05333333333333334,-0.16000000000000003,0.0,1.0,True,1,1,0.05,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,safe_episode_rate,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.07555555555555556,0.058015873015873014,0.0934126984126984,0.0009995002498750624,True,3,5,0.016666666666666666,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,safe_episode_rate,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.04785714285714285,0.03396825396825396,0.06341468253968253,0.0004997501249375312,True,1,5,0.01,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,safe_episode_rate,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.016031746031746032,0.010873015873015875,0.02142857142857144,0.0004997501249375312,True,2,5,0.0125,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,safe_episode_rate,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.00690476190476191,0.0027777777777777827,0.01222222222222223,0.0009995002498750624,True,4,5,0.025,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,safe_episode_rate,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0004761904761904745,7.936507936507908e-05,0.000952380952380949,0.14042978510744628,True,5,5,0.05,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,stable_safe_episode_rate,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.041825396825396835,0.03222222222222222,0.05150793650793651,0.0009995002498750624,True,2,5,0.0125,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,stable_safe_episode_rate,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.022619047619047615,0.014124999999999995,0.03253968253968254,0.0009995002498750624,True,3,5,0.016666666666666666,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,stable_safe_episode_rate,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.009365079365079363,0.005793650793650787,0.013335317460317452,0.0004997501249375312,True,1,5,0.01,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,stable_safe_episode_rate,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.006507936507936507,0.0015079365079365026,0.015240079365079366,0.0009995002498750624,True,4,5,0.025,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,stable_safe_episode_rate,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.00031746031746032375,0.0,0.0007142857142857414,0.22288855572213892,True,5,5,0.05,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,final_correct_rate,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.0184920634920635,0.012460317460317461,0.02500198412698413,0.0009995002498750624,True,2,5,0.0125,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,final_correct_rate,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.015476190476190468,0.00920634920634921,0.022936507936507915,0.0009995002498750624,True,3,5,0.016666666666666666,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,final_correct_rate,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.007936507936507933,0.00476190476190477,0.011904761904761885,0.0004997501249375312,True,1,5,0.01,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,final_correct_rate,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.005317460317460317,0.001111111111111122,0.012619047619047608,0.0009995002498750624,True,4,5,0.025,True,True
db10_mixed_to_amputee,agency_vs_set_acsa,final_correct_rate,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0003174603174603163,0.0,0.0007142857142857118,0.22288855572213892,True,5,5,0.05,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_safe_s,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.006666666666666665,0.0,0.019999999999999997,1.0,False,1,4,0.0125,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_safe_s,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.0,0.0,0.0,1.0,False,2,4,0.016666666666666666,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_safe_s,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0,0.0,0.0,1.0,False,3,4,0.025,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_safe_s,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0,0.0,0.0,1.0,False,4,4,0.05,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_stable_safe_s,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.0,0.0,0.0,1.0,False,1,3,0.016666666666666666,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_stable_safe_s,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.006666666666666665,0.0,0.019999999999999997,1.0,False,2,3,0.025,False,False
db10_mixed_to_amputee,agency_vs_set_acsa,median_earliest_stable_safe_s,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0,0.0,0.0,1.0,False,3,3,0.05,False,False
db10_mixed_to_amputee,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,0.2787301587301588,0.22554761904761908,0.3253194444444443,0.0009995002498750624,True,5,5,0.05,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.253015873015873,0.21102380952380953,0.28166666666666657,0.0004997501249375312,True,1,5,0.01,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.15396825396825395,0.12634126984126984,0.18374007936507927,0.0004997501249375312,True,2,5,0.0125,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.1119047619047619,0.08825198412698411,0.1423829365079365,0.0004997501249375312,True,3,5,0.016666666666666666,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.08801587301587303,0.06706150793650793,0.11825595238095238,0.0004997501249375312,True,4,5,0.025,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,0.12642857142857145,0.09904563492063491,0.15293650793650793,0.0009995002498750624,True,3,5,0.016666666666666666,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.08468253968253968,0.06444444444444444,0.1057936507936508,0.0009995002498750624,True,4,5,0.025,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.04992063492063492,0.03023809523809524,0.07063492063492062,0.0009995002498750624,True,5,5,0.05,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.06746031746031746,0.041902777777777796,0.10055555555555552,0.0004997501249375312,True,1,5,0.01,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.06738095238095239,0.048650793650793674,0.08992063492063491,0.0004997501249375312,True,2,5,0.0125,True,True
db10_mixed_to_amputee,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,-0.04261904761904762,-0.07088690476190475,-0.016267857142857157,0.00849575212393803,False,3,5,0.016666666666666666,True,False
db10_mixed_to_amputee,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,-0.09539682539682541,-0.124843253968254,-0.06349007936507937,0.0009995002498750624,False,1,5,0.01,True,False
db10_mixed_to_amputee,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,-0.05444444444444444,-0.0842876984126984,-0.025791666666666678,0.005497251374312844,False,2,5,0.0125,True,False
db10_mixed_to_amputee,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.007698412698412703,-0.021589285714285686,0.0453988095238095,0.7236381809095452,True,5,5,0.05,False,False
db10_mixed_to_amputee,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.019126984126984124,-0.0011130952380952477,0.04285714285714285,0.12493753123438281,True,4,5,0.025,False,False
db10_mixed_to_amputee,agency_vs_plain_conf,median_earliest_safe_s,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,-0.006666666666666669,-0.04000000000000001,0.019999999999999997,1.0,True,1,3,0.016666666666666666,False,False
