split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_able_to_amputee,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.18933343991335536,0.14168827944798276,0.23152864187661673,0.0009995002498750624,False,3,5,0.016666666666666666,True,False
db10_able_to_amputee,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.08969301084842456,0.06370793246898199,0.11673595955017702,0.0004997501249375312,False,1,5,0.01,True,False
db10_able_to_amputee,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.044263347124060035,0.027074120649348964,0.06633029533506678,0.0009995002498750624,False,4,5,0.025,True,False
db10_able_to_amputee,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.02342928039472252,0.010209138773918372,0.041611727227316556,0.0014992503748125937,False,5,5,0.05,True,False
db10_able_to_amputee,agency_vs_plain_conf,ece,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,0.05978230237543089,0.024379405655961923,0.09477486379805868,0.004497751124437781,False,4,5,0.025,True,False
db10_able_to_amputee,agency_vs_plain_conf,ece,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.046112064660878624,0.02138600043681388,0.06983180056890978,0.0029985007496251873,False,2,5,0.0125,True,False
db10_able_to_amputee,agency_vs_plain_conf,ece,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.03699043899115631,0.01961728318517759,0.05400320989756564,0.001999000499750125,False,1,5,0.01,True,False
db10_able_to_amputee,agency_vs_plain_conf,ece,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.027536624317474945,0.013403711876681159,0.043039239446544975,0.00399800099950025,False,3,5,0.016666666666666666,True,False
db10_able_to_amputee,agency_vs_plain_conf,ece,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.018907307285260078,0.003752883958776121,0.036879060956584366,0.03648175912043978,False,5,5,0.05,True,False
db10_able_to_amputee,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,-0.018711175911736894,-0.02406341471845632,-0.01372999378230662,0.0004997501249375312,True,1,5,0.01,True,True
