split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
cemhsey_forward_day_logo,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,130,0.13608058608058607,0.1258241758241758,0.14689102564102563,0.0004997501249375312,True,2,5,0.0125,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session|day,130,0.21923076923076923,0.20421245421245418,0.23443223443223443,0.0004997501249375312,True,3,5,0.016666666666666666,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session|day,130,0.25879120879120876,0.24267399267399264,0.2754578754578755,0.0004997501249375312,True,4,5,0.025,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,safe_episode_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session|day,130,0.28424908424908424,0.2668452380952381,0.30146978021978016,0.0004997501249375312,True,5,5,0.05,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,130,0.044139194139194135,0.03882783882783883,0.04963369963369964,0.0004997501249375312,True,1,5,0.01,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,130,0.09926739926739926,0.08974358974358974,0.10970695970695969,0.0004997501249375312,True,2,5,0.0125,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session|day,130,0.17637362637362636,0.16190476190476188,0.191025641025641,0.0004997501249375312,True,3,5,0.016666666666666666,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session|day,130,0.21684981684981686,0.20054945054945053,0.23388278388278388,0.0004997501249375312,True,4,5,0.025,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,stable_safe_episode_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session|day,130,0.24725274725274723,0.22948717948717948,0.26520146520146515,0.0004997501249375312,True,5,5,0.05,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,130,0.024725274725274728,0.01831501831501832,0.030952380952380953,0.0004997501249375312,True,1,5,0.01,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,130,0.056410256410256404,0.045970695970695974,0.0677701465201465,0.0004997501249375312,True,2,5,0.0125,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session|day,130,0.10677655677655677,0.09120879120879122,0.12271520146520144,0.0004997501249375312,True,3,5,0.016666666666666666,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session|day,130,0.14304029304029303,0.1261904761904762,0.16043956043956045,0.0004997501249375312,True,4,5,0.025,True,True
cemhsey_forward_day_logo,agency_vs_plain_conf,final_correct_rate,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session|day,130,0.17490842490842487,0.15713827838827837,0.19377747252747252,0.0004997501249375312,True,5,5,0.05,True,True

