split_family,comparison_family,metric,tau,policy_a,policy_b,policy_b_same_tau,unit_cols,n_units,n_units_total,n_units_missing_metric,n_extrapolated_units,n_supported_units,extrapolated_fraction,mean_abs_raw_intervention_rate_gap,max_abs_raw_intervention_rate_gap,mean_nearest_curve_budget_gap,max_nearest_curve_budget_gap,mean_curve_metric_point_count,n_singleton_curve_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
hyser_subject_logo,agency_vs_plain_conf_iso_budget,safe_episode_rate,0.10,agency_margin_tau_0.10,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session|day,17,40,23,23,17,0.575,0.038873102635881326,0.09313725490196079,0.018093421744889072,0.07254901960784313,4.9,0,0.05024270513781608,0.04075496340889404,0.058782336530195246,0.0004997501249375312,True,3,3,0.05,True,True
hyser_subject_logo,agency_vs_plain_conf_iso_budget,stable_safe_episode_rate,0.02,agency_margin_tau_0.02,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,39,40,1,1,39,0.025,0.009021336390157318,0.02189054726368159,0.002994622159366854,0.011764705882352941,4.9,0,0.003721711443937216,0.0013384676379141849,0.006116373112357927,0.00399800099950025,True,2,3,0.025,True,True
hyser_subject_logo,agency_vs_plain_conf_iso_budget,stable_safe_episode_rate,0.05,agency_margin_tau_0.05,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,34,40,6,6,34,0.15,0.020640905346699788,0.048039215686274506,0.005488260008224935,0.02254901960784314,4.9,0,0.006318951969538592,0.0023473412543505885,0.010475983879505425,0.005497251374312844,True,3,3,0.05,True,True
hyser_subject_logo,agency_vs_plain_conf_iso_budget,stable_safe_episode_rate,0.10,agency_margin_tau_0.10,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session|day,17,40,23,23,17,0.575,0.038873102635881326,0.09313725490196079,0.018093421744889072,0.07254901960784313,4.9,0,0.013185664181113615,0.006676608163401853,0.019007658856618585,0.0024987506246876563,True,1,3,0.016666666666666666,True,True
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,final_correct_rate,0.02,agency_margin_tau_0.02,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,13,20,7,7,13,0.35,0.0180178867163809,0.03235294117647059,0.004054818908488656,0.0187192118226601,4.55,0,-0.0016848520155458226,-0.012592905567397093,0.0074671867396817705,0.7716141929035483,False,1,2,0.025,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,final_correct_rate,0.05,agency_margin_tau_0.05,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,1,20,19,19,1,0.95,0.04585833457671144,0.07745098039215687,0.02651700312612179,0.05392156862745098,4.55,0,-0.0038071065989847552,-0.0038071065989847552,-0.0038071065989847552,1.0,False,2,2,0.05,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,median_earliest_safe_s,0.02,agency_margin_tau_0.02,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,10,20,10,8,10,0.4,0.0180178867163809,0.03235294117647059,0.005894104992489248,0.0187192118226601,2.75,3,-0.13142857142857145,-0.19336904761904763,-0.0680833333333334,0.011494252873563218,True,1,2,0.025,True,True
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,median_earliest_safe_s,0.05,agency_margin_tau_0.05,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,1,20,19,17,1,0.85,0.04585833457671144,0.07745098039215687,0.02766434134654892,0.05392156862745098,2.75,3,0.0,0.0,0.0,1.0,False,2,2,0.05,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,median_earliest_stable_safe_s,0.02,agency_margin_tau_0.02,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,10,20,10,7,10,0.35,0.0180178867163809,0.03235294117647059,0.005491105401505339,0.0187192118226601,2.7,2,-0.06542857142857146,-0.2140666666666666,0.0510523809523809,0.43478260869565216,True,1,2,0.025,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,median_earliest_stable_safe_s,0.05,agency_margin_tau_0.05,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,1,20,19,16,1,0.8,0.04585833457671144,0.07745098039215687,0.028541943894039107,0.05392156862745098,2.7,2,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,1.0,True,2,2,0.05,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,safe_episode_rate,0.02,agency_margin_tau_0.02,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,13,20,7,7,13,0.35,0.0180178867163809,0.03235294117647059,0.004054818908488656,0.0187192118226601,4.55,0,0.011928115387048058,0.005209058414847679,0.01881340581326306,0.010994502748625687,True,1,2,0.025,True,True
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,safe_episode_rate,0.05,agency_margin_tau_0.05,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,1,20,19,19,1,0.95,0.04585833457671144,0.07745098039215687,0.02651700312612179,0.05392156862745098,4.55,0,-0.003807106598984769,-0.003807106598984769,-0.003807106598984769,1.0,False,2,2,0.05,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,stable_safe_episode_rate,0.02,agency_margin_tau_0.02,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session|day,13,20,7,7,13,0.35,0.0180178867163809,0.03235294117647059,0.004054818908488656,0.0187192118226601,4.55,0,0.0013053856877971043,-0.007582426174366378,0.008824728435747317,0.7791104447776112,True,1,2,0.025,False,False
hyser_within_subject_dayshift,agency_vs_plain_conf_iso_budget,stable_safe_episode_rate,0.05,agency_margin_tau_0.05,plain_conf_threshold_iso_budget_curve,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session|day,1,20,19,19,1,0.95,0.04585833457671144,0.07745098039215687,0.02651700312612179,0.05392156862745098,4.55,0,-0.020304568527918777,-0.020304568527918777,-0.020304568527918777,1.0,False,2,2,0.05,False,False

